pincode,area,neighborhood,latitude,longitude,occurrence_time,report_time,authority_arrival_time,hour,day_of_week,is_weekend,is_night,is_evening,is_rush_hour,reporting_delay_minutes,response_time_minutes,total_resolution_time_minutes,victim_age,signal_count_last_7d,signal_count_last_30d,signal_density_ratio,risk_level
600096,OMR,IT Corridor,12.943502,80.228017,2025-08-28T19:30:00,2025-08-28T19:34:00,2025-08-28T19:46:00,19,3,0,0,1,1,4,12,16,29,5,14,0.333,0
600023,Vyasarpadi,North Chennai,13.110294,80.251344,2025-10-11T20:05:00,2025-10-11T20:42:00,2025-10-11T21:08:00,20,5,1,0,1,1,37,26,63,25,7,38,0.179,2
600113,Sholinganallur,IT Corridor,12.900109,80.224727,2025-10-14T09:16:00,2025-10-14T09:18:00,2025-10-14T09:35:00,9,1,0,0,0,1,2,17,19,19,1,20,0.048,0
600028,Nungambakkam,Central Chennai,13.05655,80.240431,2025-06-02T19:37:00,2025-06-02T19:49:00,2025-06-02T20:04:00,19,0,0,0,1,1,12,15,27,18,6,27,0.214,1
600011,Royapuram,North Chennai,13.102366,80.293991,2025-06-02T15:24:00,2025-06-02T15:38:00,2025-06-02T15:57:00,15,0,0,0,0,0,14,19,33,68,9,37,0.237,2
600003,Park Town,Central Chennai,13.083996,80.286319,2025-10-31T04:58:00,2025-10-31T05:11:00,2025-10-31T05:30:00,4,4,0,1,0,0,13,19,32,44,3,39,0.075,2
600001,Parrys Corner,George Town,13.092587,80.283403,2025-07-04T20:49:00,2025-07-04T20:56:00,2025-07-04T21:17:00,20,4,0,0,1,1,7,21,28,34,9,39,0.225,2
600021,Kodungaiyur,North Chennai,13.13329,80.256583,2025-06-28T07:55:00,2025-06-28T08:20:00,2025-06-28T08:43:00,7,5,1,0,0,0,25,23,48,32,5,40,0.122,2
600001,Parrys Corner,George Town,13.093048,80.275445,2025-07-24T23:14:00,2025-07-24T23:19:00,2025-07-24T23:46:00,23,3,0,1,0,0,5,27,32,30,7,57,0.121,2
600017,T. Nagar,Central Chennai,13.035463,80.23001,2025-10-31T19:23:00,2025-10-31T19:37:00,2025-10-31T19:51:00,19,4,0,0,1,1,14,14,28,31,5,39,0.125,1
600004,Mylapore,Central Chennai,13.035567,80.259144,2025-11-05T21:08:00,2025-11-05T21:24:00,2025-11-05T21:36:00,21,2,0,0,1,0,16,12,28,61,5,20,0.238,1
600017,T. Nagar,Central Chennai,13.034767,80.232406,2025-11-09T10:13:00,2025-11-09T10:21:00,2025-11-09T10:32:00,10,6,1,0,0,1,8,11,19,32,6,38,0.154,1
600006,Triplicane,Central Chennai,13.059475,80.277196,2025-07-18T06:23:00,2025-07-18T06:41:00,2025-07-18T06:52:00,6,4,0,0,0,0,18,11,29,21,4,33,0.118,1
600001,Parrys Corner,George Town,13.081543,80.277939,2025-11-03T18:56:00,2025-11-03T19:22:00,2025-11-03T19:52:00,18,0,0,0,1,1,26,30,56,58,3,48,0.061,2
600011,Royapuram,North Chennai,13.107782,80.289802,2025-10-14T14:39:00,2025-10-14T15:19:00,2025-10-14T15:41:00,14,1,0,0,0,0,40,22,62,77,4,44,0.089,2
600024,Ashok Nagar,West Chennai,13.03913,80.209586,2025-10-10T19:10:00,2025-10-10T19:22:00,2025-10-10T19:41:00,19,4,0,0,1,1,12,19,31,15,5,31,0.156,1
600007,Perambur,North Chennai,13.114892,80.238734,2025-07-14T00:27:00,2025-07-14T00:37:00,2025-07-14T01:06:00,0,0,0,1,0,0,10,29,39,28,8,51,0.154,2
600028,Nungambakkam,Central Chennai,13.058597,80.242418,2025-08-19T19:49:00,2025-08-19T20:02:00,2025-08-19T20:15:00,19,1,0,0,1,1,13,13,26,67,3,29,0.1,1
600017,T. Nagar,Central Chennai,13.03681,80.235846,2025-06-22T22:14:00,2025-06-22T22:30:00,2025-06-22T22:46:00,22,6,1,1,1,0,16,16,32,18,5,33,0.147,2
600041,Adyar,South Chennai,13.007705,80.258248,2025-07-26T13:58:00,2025-07-26T14:06:00,2025-07-26T14:12:00,13,5,1,0,0,0,8,6,14,84,3,16,0.176,0
600021,Kodungaiyur,North Chennai,13.126864,80.255822,2025-06-13T23:10:00,2025-06-13T23:35:00,2025-06-14T00:08:00,23,4,0,1,0,0,25,33,58,78,4,57,0.069,2
600023,Vyasarpadi,North Chennai,13.105438,80.24684,2025-08-22T08:42:00,2025-08-22T08:48:00,2025-08-22T09:18:00,8,4,0,0,0,1,6,30,36,35,8,40,0.195,2
600020,Anna Nagar,West Chennai,13.085533,80.210262,2025-09-28T20:43:00,2025-09-28T20:49:00,2025-09-28T20:58:00,20,6,1,0,1,1,6,9,15,34,4,31,0.125,1
600001,Parrys Corner,George Town,13.084859,80.287686,2025-09-20T22:42:00,2025-09-20T23:01:00,2025-09-20T23:29:00,22,5,1,1,1,0,19,28,47,29,5,47,0.104,2
600024,Ashok Nagar,West Chennai,13.036543,80.21138,2025-06-07T14:55:00,2025-06-07T15:12:00,2025-06-07T15:23:00,14,5,1,0,0,0,17,11,28,23,6,26,0.222,1
600020,Anna Nagar,West Chennai,13.081419,80.209196,2025-07-12T18:45:00,2025-07-12T18:57:00,2025-07-12T19:11:00,18,5,1,0,1,1,12,14,26,18,4,20,0.19,1
600007,Perambur,North Chennai,13.113162,80.238796,2025-07-26T22:27:00,2025-07-26T23:07:00,2025-07-26T23:35:00,22,5,1,1,1,0,40,28,68,55,5,43,0.114,2
600004,Mylapore,Central Chennai,13.035526,80.266823,2025-07-27T20:55:00,2025-07-27T20:58:00,2025-07-27T21:11:00,20,6,1,0,1,1,3,13,16,52,6,27,0.214,1
600006,Triplicane,Central Chennai,13.05802,80.275774,2025-11-19T06:56:00,2025-11-19T07:00:00,2025-11-19T07:15:00,6,2,0,0,0,0,4,15,19,77,5,31,0.156,1
600020,Anna Nagar,West Chennai,13.086326,80.208809,2025-11-13T20:29:00,2025-11-13T20:33:00,2025-11-13T20:43:00,20,3,0,0,1,1,4,10,14,30,7,21,0.318,1
600006,Triplicane,Central Chennai,13.060962,80.279967,2025-10-05T22:44:00,2025-10-05T22:55:00,2025-10-05T23:13:00,22,6,1,1,1,0,11,18,29,28,3,26,0.111,2
600011,Royapuram,North Chennai,13.112362,80.290059,2025-06-13T14:15:00,2025-06-13T14:21:00,2025-06-13T14:42:00,14,4,0,0,0,0,6,21,27,38,5,45,0.109,2
600018,Kodambakkam,West Chennai,13.051563,80.223727,2025-11-05T19:08:00,2025-11-05T19:24:00,2025-11-05T19:39:00,19,2,0,0,1,1,16,15,31,56,5,17,0.278,1
600020,Anna Nagar,West Chennai,13.08308,80.209601,2025-11-07T20:20:00,2025-11-07T20:29:00,2025-11-07T20:44:00,20,4,0,0,1,1,9,15,24,63,2,34,0.057,1
600018,Kodambakkam,West Chennai,13.052694,80.2266,2025-10-25T21:01:00,2025-10-25T21:08:00,2025-10-25T21:25:00,21,5,1,0,1,0,7,17,24,68,0,31,0.0,1
600018,Kodambakkam,West Chennai,13.051757,80.225689,2025-08-22T02:45:00,2025-08-22T02:54:00,2025-08-22T03:09:00,2,4,0,1,0,0,9,15,24,22,3,25,0.115,1
600113,Sholinganallur,IT Corridor,12.9022,80.232063,2025-08-06T23:53:00,2025-08-07T00:02:00,2025-08-07T00:17:00,23,2,0,1,0,0,9,15,24,47,5,23,0.208,1
600021,Kodungaiyur,North Chennai,13.135356,80.254773,2025-09-20T20:01:00,2025-09-20T20:35:00,2025-09-20T21:14:00,20,5,1,0,1,1,34,39,73,25,7,38,0.179,2
600017,T. Nagar,Central Chennai,13.040894,80.234373,2025-10-27T21:39:00,2025-10-27T21:43:00,2025-10-27T21:54:00,21,0,0,0,1,0,4,11,15,22,3,39,0.075,1
600024,Ashok Nagar,West Chennai,13.030567,80.212547,2025-07-21T11:11:00,2025-07-21T11:19:00,2025-07-21T11:28:00,11,0,0,0,0,0,8,9,17,20,1,27,0.036,1
600127,Perungudi,IT Corridor,12.96034,80.24324,2025-10-07T00:56:00,2025-10-07T01:02:00,2025-10-07T01:16:00,0,1,0,1,0,0,6,14,20,17,0,20,0.0,1
600042,Thiruvanmiyur,South Chennai,12.987801,80.259711,2025-08-17T12:05:00,2025-08-17T12:08:00,2025-08-17T12:13:00,12,6,1,0,0,0,3,5,8,20,1,14,0.067,0
600113,Sholinganallur,IT Corridor,12.90597,80.228997,2025-06-20T05:05:00,2025-06-20T05:07:00,2025-06-20T05:23:00,5,4,0,1,0,0,2,16,18,59,0,22,0.0,1
600011,Royapuram,North Chennai,13.106508,80.29129,2025-11-10T13:23:00,2025-11-10T13:44:00,2025-11-10T14:06:00,13,0,0,0,0,0,21,22,43,18,3,50,0.059,2
600007,Perambur,North Chennai,13.111669,80.234456,2025-09-04T11:07:00,2025-09-04T11:35:00,2025-09-04T12:02:00,11,3,0,0,0,0,28,27,55,76,10,44,0.222,2
600023,Vyasarpadi,North Chennai,13.103647,80.248931,2025-06-04T15:17:00,2025-06-04T15:36:00,2025-06-04T15:56:00,15,2,0,0,0,0,19,20,39,60,8,39,0.2,2
600004,Mylapore,Central Chennai,13.035231,80.258444,2025-06-03T11:22:00,2025-06-03T11:37:00,2025-06-03T11:49:00,11,1,0,0,0,0,15,12,27,19,4,19,0.2,1
600020,Anna Nagar,West Chennai,13.083879,80.208578,2025-09-24T09:34:00,2025-09-24T09:46:00,2025-09-24T09:55:00,9,2,0,0,0,1,12,9,21,16,1,23,0.042,1
600017,T. Nagar,Central Chennai,13.033706,80.238585,2025-06-06T10:46:00,2025-06-06T11:02:00,2025-06-06T11:13:00,10,4,0,0,0,1,16,11,27,72,3,37,0.079,1
600007,Perambur,North Chennai,13.108344,80.23597,2025-09-28T23:04:00,2025-09-28T23:34:00,2025-09-28T23:54:00,23,6,1,1,0,0,30,20,50,40,8,54,0.145,2
600024,Ashok Nagar,West Chennai,13.036741,80.214432,2025-08-02T21:31:00,2025-08-02T21:48:00,2025-08-02T21:57:00,21,5,1,0,1,0,17,9,26,26,4,26,0.148,1
600020,Anna Nagar,West Chennai,13.086403,80.216344,2025-10-26T03:49:00,2025-10-26T04:08:00,2025-10-26T04:16:00,3,6,1,1,0,0,19,8,27,20,3,23,0.125,1
600006,Triplicane,Central Chennai,13.063243,80.27504,2025-11-06T22:31:00,2025-11-06T22:34:00,2025-11-06T22:49:00,22,3,0,1,1,0,3,15,18,22,5,36,0.135,1
600096,OMR,IT Corridor,12.942359,80.228512,2025-08-31T00:46:00,2025-08-31T00:51:00,2025-08-31T01:03:00,0,6,1,1,0,0,5,12,17,35,4,20,0.19,1
600023,Vyasarpadi,North Chennai,13.113216,80.252433,2025-11-13T23:09:00,2025-11-13T23:53:00,2025-11-14T00:15:00,23,3,0,1,0,0,44,22,66,57,5,47,0.104,2
600004,Mylapore,Central Chennai,13.034454,80.264714,2025-08-05T03:23:00,2025-08-05T03:26:00,2025-08-05T03:40:00,3,1,0,1,0,0,3,14,17,58,3,31,0.094,1
600127,Perungudi,IT Corridor,12.956484,80.244321,2025-09-04T00:44:00,2025-09-04T00:48:00,2025-09-04T01:00:00,0,3,0,1,0,0,4,12,16,28,0,22,0.0,1
600020,Anna Nagar,West Chennai,13.078964,80.210066,2025-10-20T21:16:00,2025-10-20T21:26:00,2025-10-20T21:35:00,21,0,0,0,1,0,10,9,19,58,0,22,0.0,1
600003,Park Town,Central Chennai,13.076769,80.288285,2025-07-02T08:04:00,2025-07-02T08:17:00,2025-07-02T08:39:00,8,2,0,0,0,1,13,22,35,16,5,44,0.111,2
600021,Kodungaiyur,North Chennai,13.129923,80.252703,2025-09-19T21:28:00,2025-09-19T21:52:00,2025-09-19T22:18:00,21,4,0,0,1,0,24,26,50,27,7,40,0.171,2
600018,Kodambakkam,West Chennai,13.048755,80.221824,2025-08-25T21:07:00,2025-08-25T21:18:00,2025-08-25T21:32:00,21,0,0,0,1,0,11,14,25,23,5,28,0.172,1
600011,Royapuram,North Chennai,13.102603,80.289253,2025-09-21T13:07:00,2025-09-21T13:18:00,2025-09-21T13:38:00,13,6,1,0,0,0,11,20,31,30,3,45,0.065,2
600021,Kodungaiyur,North Chennai,13.136602,80.254649,2025-09-26T12:45:00,2025-09-26T13:00:00,2025-09-26T13:22:00,12,4,0,0,0,0,15,22,37,16,3,35,0.083,2
600090,Velachery,South Chennai,12.98014,80.221345,2025-09-18T23:24:00,2025-09-18T23:27:00,2025-09-18T23:35:00,23,3,0,1,0,0,3,8,11,50,1,16,0.059,1
600006,Triplicane,Central Chennai,13.056293,80.278131,2025-07-20T19:32:00,2025-07-20T19:34:00,2025-07-20T19:48:00,19,6,1,0,1,1,2,14,16,18,2,26,0.074,1
600006,Triplicane,Central Chennai,13.057371,80.280958,2025-07-13T13:56:00,2025-07-13T14:15:00,2025-07-13T14:25:00,13,6,1,0,0,0,19,10,29,71,5,23,0.208,1
600127,Perungudi,IT Corridor,12.953623,80.239853,2025-10-12T05:43:00,2025-10-12T05:51:00,2025-10-12T06:04:00,5,6,1,1,0,0,8,13,21,45,1,23,0.042,1
600003,Park Town,Central Chennai,13.077397,80.287122,2025-06-15T03:53:00,2025-06-15T04:15:00,2025-06-15T04:35:00,3,6,1,1,0,0,22,20,42,56,12,44,0.267,2
600007,Perambur,North Chennai,13.118599,80.233472,2025-11-07T10:31:00,2025-11-07T10:45:00,2025-11-07T11:14:00,10,4,0,0,0,1,14,29,43,43,7,37,0.184,2
600003,Park Town,Central Chennai,13.076865,80.285096,2025-08-10T21:33:00,2025-08-10T21:59:00,2025-08-10T22:15:00,21,6,1,0,1,0,26,16,42,76,7,54,0.127,2
600011,Royapuram,North Chennai,13.112045,80.286684,2025-07-29T20:27:00,2025-07-29T20:58:00,2025-07-29T21:25:00,20,1,0,0,1,1,31,27,58,15,6,42,0.14,2
600017,T. Nagar,Central Chennai,13.042442,80.232218,2025-07-15T11:46:00,2025-07-15T12:00:00,2025-07-15T12:10:00,11,1,0,0,0,0,14,10,24,58,4,36,0.108,1
600024,Ashok Nagar,West Chennai,13.036718,80.213153,2025-08-31T00:18:00,2025-08-31T00:36:00,2025-08-31T00:54:00,0,6,1,1,0,0,18,18,36,40,3,31,0.094,1
600023,Vyasarpadi,North Chennai,13.108966,80.25006,2025-08-24T02:22:00,2025-08-24T02:49:00,2025-08-24T03:15:00,2,6,1,1,0,0,27,26,53,15,5,45,0.109,2
600041,Adyar,South Chennai,13.005106,80.252596,2025-08-29T07:47:00,2025-08-29T07:48:00,2025-08-29T07:54:00,7,4,0,0,0,0,1,6,7,33,2,14,0.133,0
600003,Park Town,Central Chennai,13.077986,80.284849,2025-09-25T01:48:00,2025-09-25T02:16:00,2025-09-25T02:36:00,1,3,0,1,0,0,28,20,48,35,7,37,0.184,2
600017,T. Nagar,Central Chennai,13.034433,80.234382,2025-10-12T05:31:00,2025-10-12T05:41:00,2025-10-12T05:52:00,5,6,1,1,0,0,10,11,21,44,4,32,0.121,1
600020,Anna Nagar,West Chennai,13.082499,80.212123,2025-08-18T01:28:00,2025-08-18T01:42:00,2025-08-18T01:50:00,1,0,0,1,0,0,14,8,22,32,1,24,0.04,1
600113,Sholinganallur,IT Corridor,12.901333,80.229412,2025-08-12T19:06:00,2025-08-12T19:08:00,2025-08-12T19:23:00,19,1,0,0,1,1,2,15,17,63,3,21,0.136,0
600017,T. Nagar,Central Chennai,13.042771,80.236392,2025-09-14T02:57:00,2025-09-14T03:01:00,2025-09-14T03:14:00,2,6,1,1,0,0,4,13,17,59,7,27,0.25,1
600003,Park Town,Central Chennai,13.076405,80.28597,2025-08-19T18:12:00,2025-08-19T18:23:00,2025-08-19T18:48:00,18,1,0,0,1,1,11,25,36,42,3,35,0.083,2
600004,Mylapore,Central Chennai,13.036742,80.259787,2025-11-23T23:38:00,2025-11-23T23:47:00,2025-11-24T00:02:00,23,6,1,1,0,0,9,15,24,33,4,22,0.174,1
600007,Perambur,North Chennai,13.111719,80.244684,2025-10-01T07:35:00,2025-10-01T08:16:00,2025-10-01T08:38:00,7,2,0,0,0,0,41,22,63,84,6,45,0.13,2
600021,Kodungaiyur,North Chennai,13.135176,80.254926,2025-08-18T09:54:00,2025-08-18T10:06:00,2025-08-18T10:40:00,9,0,0,0,0,1,12,34,46,16,3,37,0.079,2
600001,Parrys Corner,George Town,13.090787,80.28361,2025-10-31T23:26:00,2025-10-31T23:32:00,2025-10-31T23:50:00,23,4,0,1,0,0,6,18,24,49,4,48,0.082,2
600021,Kodungaiyur,North Chennai,13.128073,80.252674,2025-08-08T23:15:00,2025-08-08T23:56:00,2025-08-09T00:20:00,23,4,0,1,0,0,41,24,65,23,5,44,0.111,2
600023,Vyasarpadi,North Chennai,13.111788,80.246056,2025-07-02T03:59:00,2025-07-02T04:09:00,2025-07-02T04:28:00,3,2,0,1,0,0,10,19,29,41,8,47,0.167,2
600017,T. Nagar,Central Chennai,13.037653,80.236042,2025-08-09T18:03:00,2025-08-09T18:18:00,2025-08-09T18:32:00,18,5,1,0,1,1,15,14,29,38,4,28,0.138,1
600011,Royapuram,North Chennai,13.107858,80.289551,2025-11-22T21:56:00,2025-11-22T22:35:00,2025-11-22T22:52:00,21,5,1,0,1,0,39,17,56,54,10,45,0.217,2
600090,Velachery,South Chennai,12.974991,80.217561,2025-11-12T00:50:00,2025-11-12T00:51:00,2025-11-12T01:01:00,0,2,0,1,0,0,1,10,11,60,1,22,0.043,1
600096,OMR,IT Corridor,12.939895,80.225616,2025-08-17T15:06:00,2025-08-17T15:09:00,2025-08-17T15:18:00,15,6,1,0,0,0,3,9,12,20,1,16,0.059,0
600001,Parrys Corner,George Town,13.089472,80.278098,2025-11-01T22:43:00,2025-11-01T23:14:00,2025-11-01T23:35:00,22,5,1,1,1,0,31,21,52,25,10,42,0.233,2
600018,Kodambakkam,West Chennai,13.050397,80.220453,2025-09-11T01:29:00,2025-09-11T01:34:00,2025-09-11T01:51:00,1,3,0,1,0,0,5,17,22,39,5,33,0.147,2
600003,Park Town,Central Chennai,13.081439,80.285415,2025-06-13T22:59:00,2025-06-13T23:25:00,2025-06-13T23:40:00,22,4,0,1,1,0,26,15,41,23,6,37,0.158,2
600021,Kodungaiyur,North Chennai,13.131291,80.249238,2025-06-17T23:29:00,2025-06-18T00:13:00,2025-06-18T00:45:00,23,1,0,1,0,0,44,32,76,22,10,39,0.25,2
600011,Royapuram,North Chennai,13.106508,80.291309,2025-06-19T21:24:00,2025-06-19T21:54:00,2025-06-19T22:11:00,21,3,0,0,1,0,30,17,47,65,13,26,0.481,2
600020,Anna Nagar,West Chennai,13.083977,80.209358,2025-11-04T05:15:00,2025-11-04T05:32:00,2025-11-04T05:44:00,5,1,0,1,0,0,17,12,29,21,8,24,0.32,1
600007,Perambur,North Chennai,13.111279,80.236862,2025-11-15T20:22:00,2025-11-15T20:41:00,2025-11-15T21:07:00,20,5,1,0,1,1,19,26,45,44,8,40,0.195,2
600018,Kodambakkam,West Chennai,13.055824,80.22171,2025-07-21T20:05:00,2025-07-21T20:17:00,2025-07-21T20:31:00,20,0,0,0,1,1,12,14,26,29,2,25,0.077,1
600090,Velachery,South Chennai,12.975748,80.219207,2025-10-03T02:54:00,2025-10-03T03:01:00,2025-10-03T03:14:00,2,4,0,1,0,0,7,13,20,16,4,19,0.2,1
600127,Perungudi,IT Corridor,12.959458,80.239775,2025-06-19T01:11:00,2025-06-19T01:12:00,2025-06-19T01:25:00,1,3,0,1,0,0,1,13,14,36,2,23,0.083,1
600003,Park Town,Central Chennai,13.078114,80.28716,2025-06-14T11:20:00,2025-06-14T11:54:00,2025-06-14T12:14:00,11,5,1,0,0,0,34,20,54,30,2,44,0.044,2
600021,Kodungaiyur,North Chennai,13.130019,80.25352,2025-09-28T10:56:00,2025-09-28T11:39:00,2025-09-28T12:10:00,10,6,1,0,0,1,43,31,74,23,10,58,0.169,2
600003,Park Town,Central Chennai,13.077235,80.285938,2025-08-23T11:17:00,2025-08-23T11:45:00,2025-08-23T12:02:00,11,5,1,0,0,0,28,17,45,61,7,37,0.184,2
600003,Park Town,Central Chennai,13.077552,80.283391,2025-07-04T23:17:00,2025-07-04T23:26:00,2025-07-04T23:42:00,23,4,0,1,0,0,9,16,25,17,7,43,0.159,2
600023,Vyasarpadi,North Chennai,13.110068,80.249392,2025-10-19T18:40:00,2025-10-19T18:59:00,2025-10-19T19:21:00,18,6,1,0,1,1,19,22,41,60,4,40,0.098,2
600127,Perungudi,IT Corridor,12.95934,80.245783,2025-11-15T12:22:00,2025-11-15T12:26:00,2025-11-15T12:37:00,12,5,1,0,0,0,4,11,15,24,4,27,0.143,0
600119,Besant Nagar,South Chennai,13.004304,80.263604,2025-09-20T13:10:00,2025-09-20T13:16:00,2025-09-20T13:22:00,13,5,1,0,0,0,6,6,12,22,1,15,0.062,0
600007,Perambur,North Chennai,13.113417,80.24187,2025-06-04T03:24:00,2025-06-04T03:51:00,2025-06-04T04:15:00,3,2,0,1,0,0,27,24,51,42,6,55,0.107,2
600011,Royapuram,North Chennai,13.112089,80.292091,2025-06-01T21:16:00,2025-06-01T21:47:00,2025-06-01T22:09:00,21,6,1,0,1,0,31,22,53,50,2,44,0.044,2
600001,Parrys Corner,George Town,13.089467,80.272033,2025-11-06T16:33:00,2025-11-06T17:01:00,2025-11-06T17:20:00,16,3,0,0,0,0,28,19,47,56,5,39,0.125,2
600001,Parrys Corner,George Town,13.084946,80.276688,2025-10-29T06:49:00,2025-10-29T07:30:00,2025-10-29T07:53:00,6,2,0,0,0,0,41,23,64,84,2,42,0.047,2
600001,Parrys Corner,George Town,13.091813,80.275609,2025-07-12T22:04:00,2025-07-12T22:18:00,2025-07-12T22:38:00,22,5,1,1,1,0,14,20,34,19,2,51,0.038,2
600004,Mylapore,Central Chennai,13.035087,80.262691,2025-07-10T18:35:00,2025-07-10T18:54:00,2025-07-10T19:04:00,18,3,0,0,1,1,19,10,29,28,6,28,0.207,1
600011,Royapuram,North Chennai,13.107032,80.287821,2025-06-21T04:18:00,2025-06-21T04:55:00,2025-06-21T05:23:00,4,5,1,1,0,0,37,28,65,32,3,37,0.079,2
600113,Sholinganallur,IT Corridor,12.906663,80.231234,2025-08-20T01:18:00,2025-08-20T01:21:00,2025-08-20T01:35:00,1,2,0,1,0,0,3,14,17,33,5,25,0.192,1
600001,Parrys Corner,George Town,13.086869,80.276697,2025-10-31T13:28:00,2025-10-31T13:41:00,2025-10-31T13:58:00,13,4,0,0,0,0,13,17,30,43,9,52,0.17,2
600007,Perambur,North Chennai,13.105587,80.239574,2025-10-07T22:58:00,2025-10-07T23:34:00,2025-10-08T00:02:00,22,1,0,1,1,0,36,28,64,61,7,38,0.179,2
600096,OMR,IT Corridor,12.939684,80.228408,2025-10-31T11:01:00,2025-10-31T11:07:00,2025-10-31T11:14:00,11,4,0,0,0,0,6,7,13,59,0,27,0.0,0
600001,Parrys Corner,George Town,13.086458,80.282549,2025-10-02T15:14:00,2025-10-02T15:48:00,2025-10-02T16:09:00,15,3,0,0,0,0,34,21,55,23,6,39,0.15,2
600119,Besant Nagar,South Chennai,12.997435,80.267079,2025-08-06T11:28:00,2025-08-06T11:29:00,2025-08-06T11:37:00,11,2,0,0,0,0,1,8,9,64,1,16,0.059,0
600090,Velachery,South Chennai,12.975009,80.215506,2025-10-30T02:02:00,2025-10-30T02:06:00,2025-10-30T02:16:00,2,3,0,1,0,0,4,10,14,52,4,24,0.16,1
600023,Vyasarpadi,North Chennai,13.107713,80.251202,2025-07-22T22:25:00,2025-07-22T22:51:00,2025-07-22T23:13:00,22,1,0,1,1,0,26,22,48,49,3,40,0.073,2
600023,Vyasarpadi,North Chennai,13.107086,80.250147,2025-10-06T22:55:00,2025-10-06T23:04:00,2025-10-06T23:29:00,22,0,0,1,1,0,9,25,34,34,4,44,0.089,2
600004,Mylapore,Central Chennai,13.036678,80.257407,2025-10-18T18:44:00,2025-10-18T18:56:00,2025-10-18T19:07:00,18,5,1,0,1,1,12,11,23,26,5,29,0.167,1
600023,Vyasarpadi,North Chennai,13.109736,80.251662,2025-08-03T03:17:00,2025-08-03T03:44:00,2025-08-03T04:04:00,3,6,1,1,0,0,27,20,47,49,3,36,0.081,2
600011,Royapuram,North Chennai,13.114998,80.290505,2025-07-08T23:33:00,2025-07-08T23:52:00,2025-07-09T00:13:00,23,1,0,1,0,0,19,21,40,43,6,37,0.158,2
600003,Park Town,Central Chennai,13.080379,80.287124,2025-09-19T08:34:00,2025-09-19T09:09:00,2025-09-19T09:27:00,8,4,0,0,0,1,35,18,53,63,7,42,0.163,2
600127,Perungudi,IT Corridor,12.964475,80.246596,2025-11-24T02:09:00,2025-11-24T02:14:00,2025-11-24T02:24:00,2,0,0,1,0,0,5,10,15,20,1,20,0.048,1
600096,OMR,IT Corridor,12.940623,80.234887,2025-09-28T15:54:00,2025-09-28T15:59:00,2025-09-28T16:09:00,15,6,1,0,0,0,5,10,15,20,2,21,0.091,0
600090,Velachery,South Chennai,12.977042,80.22139,2025-07-01T17:56:00,2025-07-01T18:05:00,2025-07-01T18:15:00,17,1,0,0,0,1,9,10,19,18,2,11,0.167,0
600042,Thiruvanmiyur,South Chennai,12.985712,80.263473,2025-08-12T23:12:00,2025-08-12T23:15:00,2025-08-12T23:21:00,23,1,0,1,0,0,3,6,9,34,1,11,0.083,0
600042,Thiruvanmiyur,South Chennai,12.987402,80.262761,2025-10-03T05:52:00,2025-10-03T05:54:00,2025-10-03T06:00:00,5,4,0,1,0,0,2,6,8,71,1,14,0.067,0
600119,Besant Nagar,South Chennai,13.000498,80.261916,2025-09-13T14:02:00,2025-09-13T14:09:00,2025-09-13T14:15:00,14,5,1,0,0,0,7,6,13,45,2,18,0.105,0
600007,Perambur,North Chennai,13.111424,80.233742,2025-06-11T09:42:00,2025-06-11T09:51:00,2025-06-11T10:18:00,9,2,0,0,0,1,9,27,36,21,8,43,0.182,2
600001,Parrys Corner,George Town,13.084857,80.278599,2025-06-30T20:54:00,2025-06-30T21:23:00,2025-06-30T21:48:00,20,0,0,0,1,1,29,25,54,57,4,42,0.093,2
600007,Perambur,North Chennai,13.110856,80.237901,2025-07-14T05:25:00,2025-07-14T05:50:00,2025-07-14T06:15:00,5,0,0,1,0,0,25,25,50,15,6,51,0.115,2
600004,Mylapore,Central Chennai,13.033555,80.259165,2025-06-29T22:11:00,2025-06-29T22:15:00,2025-06-29T22:28:00,22,6,1,1,1,0,4,13,17,57,1,29,0.033,1
600011,Royapuram,North Chennai,13.103489,80.294857,2025-09-28T09:17:00,2025-09-28T10:00:00,2025-09-28T10:20:00,9,6,1,0,0,1,43,20,63,74,10,33,0.294,2
600003,Park Town,Central Chennai,13.079524,80.276769,2025-06-29T19:08:00,2025-06-29T19:38:00,2025-06-29T19:58:00,19,6,1,0,1,1,30,20,50,17,1,34,0.029,2
600024,Ashok Nagar,West Chennai,13.036276,80.208927,2025-07-17T17:12:00,2025-07-17T17:27:00,2025-07-17T17:42:00,17,3,0,0,0,1,15,15,30,35,3,29,0.1,1
600021,Kodungaiyur,North Chennai,13.133444,80.250783,2025-07-19T07:10:00,2025-07-19T07:53:00,2025-07-19T08:22:00,7,5,1,0,0,0,43,29,72,38,8,47,0.167,2
600006,Triplicane,Central Chennai,13.054238,80.280215,2025-11-25T21:40:00,2025-11-25T21:42:00,2025-11-25T21:54:00,21,1,0,0,1,0,2,12,14,21,7,25,0.269,1
600021,Kodungaiyur,North Chennai,13.131623,80.258067,2025-07-09T06:37:00,2025-07-09T06:43:00,2025-07-09T07:12:00,6,2,0,0,0,0,6,29,35,42,5,57,0.086,2
600096,OMR,IT Corridor,12.936639,80.229186,2025-11-23T06:39:00,2025-11-23T06:41:00,2025-11-23T06:51:00,6,6,1,0,0,0,2,10,12,33,4,15,0.25,0
